customer_id,city,state,signup_date,acquisition_channel
6375,Pune,MH,2023-11-19,Google Ads
6376,Delhi,MH,2023-01-22,Referral
6377,Hyderabad,MH,2023-10-09,Referral
6378,Ahmedabad,WB,2023-09-24,Facebook Ads
6379,Mumbai,DL,2023-03-04,Organic
6380,Chennai,GJ,2023-05-10,Google Ads
6381,Pune,KA,2023-09-04,Facebook Ads
6382,Kolkata,KA,2023-11-23,Instagram
6383,Ahmedabad,MH,2023-06-02,Instagram
6384,Pune,DL,2023-04-12,Google Ads
6385,Ahmedabad,WB,2023-07-04,Google Ads
6386,Chennai,MH,2023-01-27,Google Ads
6387,Hyderabad,TN,2023-12-08,Referral
6388,Kolkata,GJ,2023-04-22,Google Ads
6389,Delhi,MH,2023-02-27,Instagram
6390,Mumbai,KA,2023-05-01,Google Ads
6391,Delhi,MH,2023-11-21,Organic
6392,Delhi,TS,2023-08-11,Instagram
6393,Pune,MH,2023-06-16,Organic
6394,Ahmedabad,TN,2023-01-08,Instagram
6395,Mumbai,KA,2023-03-27,Facebook Ads
6396,Mumbai,MH,2023-05-22,Instagram
6397,Chennai,GJ,2023-10-27,Instagram
6398,Chennai,WB,2023-03-03,Organic
6399,Mumbai,DL,2023-07-22,Organic
6400,Kolkata,KA,2023-05-05,Instagram
6401,Bangalore,GJ,2023-01-05,Instagram
6402,Chennai,MH,2023-01-22,Referral
6403,Bangalore,DL,2023-10-25,Facebook Ads
6404,Pune,MH,2023-12-20,Facebook Ads
6405,Kolkata,DL,2023-09-01,Google Ads
6406,Mumbai,WB,2023-12-19,Instagram
6407,Kolkata,WB,2023-11-02,Instagram
6408,Chennai,MH,2023-03-21,Instagram
6409,Delhi,MH,2023-07-10,Instagram
6410,Pune,KA,2023-02-15,Facebook Ads
6411,Mumbai,WB,2023-05-08,Organic
6412,Hyderabad,TN,2023-03-22,Referral
6413,Pune,MH,2023-09-13,Organic
6414,Ahmedabad,MH,2023-02-16,Organic
6415,Bangalore,MH,2023-12-18,Facebook Ads
6416,Kolkata,KA,2023-11-13,Referral
6417,Mumbai,MH,2023-06-23,Instagram
6418,Pune,TS,2023-11-17,Facebook Ads
6419,Kolkata,DL,2023-01-31,Facebook Ads
6420,Mumbai,MH,2023-01-31,Referral
6421,Chennai,GJ,2023-07-02,Google Ads
6422,Pune,DL,2023-11-27,Facebook Ads
6423,Chennai,MH,2023-03-20,Organic
6424,Pune,MH,2023-12-26,Organic
6425,Chennai,GJ,2023-10-02,Instagram
6426,Ahmedabad,TN,2023-02-24,Facebook Ads
6427,Kolkata,GJ,2023-03-06,Instagram
6428,Hyderabad,WB,2023-09-07,Facebook Ads
6429,Pune,WB,2023-04-30,Referral
6430,Ahmedabad,MH,2023-06-12,Facebook Ads
6431,Pune,TS,2023-10-13,Google Ads
6432,Chennai,KA,2023-11-27,Organic
6433,Mumbai,KA,2023-06-27,Referral
6434,Pune,TN,2023-08-13,Organic
6435,Ahmedabad,MH,2023-04-09,Instagram
6436,Chennai,MH,2023-01-11,Referral
6437,Delhi,TS,2023-12-19,Google Ads
6438,Chennai,MH,2023-07-13,Organic
6439,Kolkata,KA,2023-07-03,Facebook Ads
6440,Hyderabad,MH,2023-03-10,Facebook Ads
6441,Delhi,MH,2023-05-09,Facebook Ads
6442,Kolkata,MH,2023-01-21,Referral
6443,Kolkata,WB,2023-09-06,Google Ads
6444,Kolkata,TN,2023-12-28,Google Ads
6445,Mumbai,KA,2023-08-13,Google Ads
6446,Kolkata,TS,2023-10-14,Organic
6447,Mumbai,TN,2023-05-31,Referral
6448,Kolkata,DL,2023-10-05,Facebook Ads
6449,Bangalore,WB,2023-12-23,Organic
6450,Ahmedabad,TS,2023-09-08,Google Ads
6451,Delhi,GJ,2023-04-08,Facebook Ads
6452,Bangalore,TN,2023-10-18,Referral
6453,Kolkata,MH,2023-04-06,Instagram
6454,Delhi,DL,2023-10-06,Google Ads
6455,Delhi,TS,2023-06-28,Google Ads
6456,Pune,MH,2023-06-15,Google Ads
6457,Hyderabad,WB,2023-08-28,Google Ads
6458,Bangalore,GJ,2023-05-21,Facebook Ads
6459,Hyderabad,DL,2023-11-03,Referral
6460,Delhi,KA,2023-10-11,Organic
6461,Mumbai,GJ,2023-03-24,Facebook Ads
6462,Delhi,MH,2023-02-05,Referral
6463,Hyderabad,TN,2023-09-29,Organic
6464,Bangalore,MH,2023-03-21,Google Ads
6465,Kolkata,TS,2023-08-19,Referral
6466,Pune,DL,2023-06-01,Google Ads
6467,Pune,MH,2023-05-15,Referral
6468,Pune,KA,2023-10-05,Instagram
6469,Kolkata,MH,2023-07-07,Google Ads
6470,Pune,TS,2023-08-21,Google Ads
6471,Bangalore,TS,2023-01-01,Google Ads
6472,Kolkata,MH,2023-11-23,Facebook Ads
6473,Pune,KA,2023-09-17,Organic
6474,Kolkata,WB,2023-07-14,Google Ads
6475,Hyderabad,MH,2023-04-05,Google Ads
6476,Ahmedabad,WB,2023-01-10,Facebook Ads
6477,Ahmedabad,DL,2023-11-14,Facebook Ads
6478,Bangalore,MH,2023-07-06,Instagram
6479,Chennai,MH,2023-11-14,Referral
6480,Mumbai,DL,2023-05-03,Google Ads
6481,Pune,GJ,2023-06-14,Referral
6482,Mumbai,WB,2023-02-02,Facebook Ads
6483,Kolkata,GJ,2023-12-04,Facebook Ads
6484,Mumbai,GJ,2023-10-03,Instagram
6485,Bangalore,MH,2023-07-18,Organic
6486,Bangalore,TS,2023-04-08,Facebook Ads
6487,Delhi,DL,2023-09-26,Google Ads
6488,Ahmedabad,GJ,2023-12-16,Instagram
6489,Pune,KA,2023-09-12,Organic
6490,Delhi,TN,2023-10-10,Instagram
6491,Mumbai,WB,2023-03-20,Facebook Ads
6492,Chennai,WB,2023-11-10,Organic
6493,Delhi,KA,2023-05-25,Referral
6494,Delhi,MH,2023-06-15,Organic
6495,Bangalore,MH,2023-07-29,Google Ads
6496,Chennai,MH,2023-11-25,Referral
6497,Kolkata,DL,2023-06-14,Referral
6498,Mumbai,MH,2023-02-26,Google Ads
6499,Delhi,GJ,2023-02-19,Referral
6500,Chennai,TS,2023-09-25,Facebook Ads
6501,Ahmedabad,TN,2023-12-04,Organic
6502,Pune,MH,2023-02-04,Organic
6503,Chennai,MH,2023-01-23,Google Ads
6504,Ahmedabad,KA,2023-03-08,Facebook Ads
6505,Mumbai,DL,2023-04-02,Referral
6506,Chennai,WB,2023-01-17,Organic
6507,Ahmedabad,WB,2023-04-14,Organic
6508,Chennai,KA,2023-02-24,Organic
6509,Chennai,DL,2023-09-06,Organic
6510,Pune,KA,2023-04-09,Instagram
6511,Ahmedabad,WB,2023-02-20,Google Ads
6512,Ahmedabad,MH,2023-01-17,Referral
6513,Delhi,TS,2023-10-20,Referral
6514,Mumbai,GJ,2023-11-25,Google Ads
6515,Pune,MH,2023-07-18,Facebook Ads
6516,Chennai,DL,2023-12-03,Google Ads
6517,Chennai,GJ,2023-09-08,Organic
6518,Delhi,TN,2023-09-27,Organic
6519,Mumbai,TN,2023-11-16,Google Ads
6520,Bangalore,MH,2023-12-26,Google Ads
6521,Pune,KA,2023-10-30,Referral
6522,Delhi,KA,2023-05-12,Referral
6523,Mumbai,WB,2023-01-26,Instagram
6524,Pune,MH,2023-07-07,Instagram
6525,Chennai,WB,2023-04-24,Organic
6526,Mumbai,WB,2023-11-07,Instagram
6527,Mumbai,TN,2023-02-06,Instagram
6528,Kolkata,WB,2023-01-07,Facebook Ads
6529,Mumbai,GJ,2023-04-17,Google Ads
6530,Bangalore,MH,2023-12-02,Referral
6531,Mumbai,WB,2023-09-09,Instagram
6532,Bangalore,TN,2023-02-10,Referral
6533,Chennai,MH,2023-08-28,Instagram
6534,Bangalore,KA,2023-11-24,Instagram
6535,Pune,DL,2023-02-01,Organic
6536,Chennai,TS,2023-07-04,Facebook Ads
6537,Chennai,WB,2023-10-13,Google Ads
6538,Bangalore,GJ,2023-08-01,Google Ads
6539,Ahmedabad,MH,2023-07-08,Organic
6540,Delhi,DL,2023-12-29,Organic
6541,Hyderabad,TN,2023-01-30,Google Ads
6542,Ahmedabad,DL,2023-11-12,Google Ads
6543,Mumbai,TS,2023-05-17,Facebook Ads
6544,Kolkata,GJ,2023-09-28,Instagram
6545,Hyderabad,DL,2023-01-21,Facebook Ads
6546,Mumbai,GJ,2023-02-06,Google Ads
6547,Ahmedabad,MH,2023-06-05,Instagram
6548,Ahmedabad,DL,2023-02-09,Google Ads
6549,Mumbai,GJ,2023-04-21,Facebook Ads
6550,Chennai,DL,2023-09-23,Facebook Ads
6551,Mumbai,DL,2023-02-19,Facebook Ads
6552,Kolkata,MH,2023-02-21,Instagram
6553,Ahmedabad,WB,2023-04-29,Referral
6554,Mumbai,TN,2023-09-30,Referral
6555,Bangalore,TS,2023-07-17,Google Ads
6556,Hyderabad,TN,2023-04-08,Instagram
6557,Bangalore,MH,2023-04-09,Organic
6558,Kolkata,MH,2023-09-27,Referral
6559,Mumbai,MH,2023-12-03,Instagram
6560,Pune,MH,2023-05-08,Instagram
6561,Kolkata,WB,2023-10-19,Referral
6562,Chennai,MH,2023-11-17,Instagram
6563,Bangalore,DL,2023-04-02,Instagram
6564,Bangalore,TN,2023-10-13,Referral
6565,Delhi,KA,2023-10-13,Facebook Ads
6566,Mumbai,TS,2023-08-01,Google Ads
6567,Chennai,MH,2023-02-24,Organic
6568,Pune,TN,2023-11-23,Google Ads
6569,Bangalore,MH,2023-10-23,Facebook Ads
6570,Bangalore,MH,2023-07-03,Facebook Ads
6571,Chennai,WB,2023-12-12,Instagram
6572,Kolkata,MH,2023-08-23,Google Ads
6573,Kolkata,MH,2023-12-26,Facebook Ads
6574,Mumbai,GJ,2023-12-07,Google Ads
6575,Ahmedabad,GJ,2023-08-07,Facebook Ads
6576,Delhi,MH,2023-02-23,Organic
6577,Bangalore,MH,2023-03-27,Facebook Ads
6578,Ahmedabad,GJ,2023-04-03,Google Ads
6579,Ahmedabad,MH,2023-10-09,Instagram
6580,Delhi,TS,2023-07-25,Google Ads
6581,Ahmedabad,TN,2023-09-16,Referral
6582,Ahmedabad,GJ,2023-06-22,Google Ads
6583,Kolkata,GJ,2023-12-03,Organic
6584,Kolkata,WB,2023-03-22,Organic
6585,Hyderabad,MH,2023-10-01,Organic
6586,Pune,MH,2023-11-04,Facebook Ads
6587,Mumbai,MH,2023-08-15,Organic
6588,Ahmedabad,MH,2023-06-30,Google Ads
6589,Hyderabad,GJ,2023-06-11,Instagram
6590,Pune,DL,2023-10-09,Organic
6591,Hyderabad,DL,2023-06-16,Google Ads
6592,Hyderabad,KA,2023-07-10,Facebook Ads
6593,Mumbai,MH,2023-07-31,Facebook Ads
6594,Mumbai,KA,2023-11-21,Instagram
6595,Chennai,TS,2023-08-09,Instagram
6596,Delhi,KA,2023-06-15,Google Ads
6597,Delhi,TN,2023-11-08,Instagram
6598,Chennai,DL,2023-05-04,Instagram
6599,Chennai,DL,2023-10-16,Facebook Ads
6600,Kolkata,MH,2023-10-07,Google Ads
6601,Pune,GJ,2023-04-20,Instagram
6602,Hyderabad,MH,2023-07-12,Google Ads
6603,Ahmedabad,TS,2023-10-09,Organic
6604,Chennai,WB,2023-05-11,Facebook Ads
6605,Bangalore,TS,2023-07-04,Facebook Ads
6606,Delhi,TN,2023-08-20,Facebook Ads
6607,Chennai,MH,2023-08-18,Referral
6608,Bangalore,MH,2023-07-23,Google Ads
6609,Bangalore,TS,2023-01-01,Organic
6610,Bangalore,TS,2023-01-18,Instagram
6611,Kolkata,TS,2023-05-26,Organic
6612,Kolkata,DL,2023-11-02,Google Ads
6613,Ahmedabad,KA,2023-01-09,Facebook Ads
6614,Ahmedabad,KA,2023-09-23,Referral
6615,Bangalore,MH,2023-03-11,Google Ads
6616,Pune,DL,2023-06-04,Google Ads
6617,Kolkata,TS,2023-01-04,Instagram
6618,Hyderabad,MH,2023-06-03,Organic
6619,Bangalore,DL,2023-04-24,Organic
6620,Hyderabad,TN,2023-04-20,Instagram
6621,Hyderabad,WB,2023-06-11,Referral
6622,Bangalore,DL,2023-01-12,Facebook Ads
6623,Delhi,MH,2023-12-20,Facebook Ads
6624,Pune,MH,2023-05-22,Referral
6625,Bangalore,GJ,2023-10-11,Instagram
6626,Ahmedabad,KA,2023-09-19,Google Ads
6627,Bangalore,MH,2023-10-12,Organic
6628,Kolkata,TS,2023-10-20,Google Ads
6629,Bangalore,WB,2023-10-20,Organic
6630,Delhi,GJ,2023-03-21,Google Ads
6631,Kolkata,TN,2023-02-18,Instagram
6632,Ahmedabad,GJ,2023-01-20,Instagram
6633,Mumbai,WB,2023-08-24,Referral
6634,Mumbai,GJ,2023-07-02,Google Ads
6635,Hyderabad,WB,2023-03-21,Google Ads
6636,Pune,DL,2023-03-12,Referral
6637,Hyderabad,MH,2023-05-16,Referral
6638,Delhi,GJ,2023-07-07,Instagram
6639,Chennai,GJ,2023-10-26,Instagram
6640,Ahmedabad,MH,2023-05-08,Google Ads
6641,Pune,WB,2023-04-30,Instagram
6642,Ahmedabad,TS,2023-05-12,Instagram
6643,Mumbai,MH,2023-06-03,Google Ads
6644,Hyderabad,WB,2023-02-17,Referral
6645,Ahmedabad,MH,2023-10-20,Google Ads
6646,Mumbai,TS,2023-07-24,Facebook Ads
6647,Delhi,TN,2023-10-19,Google Ads
6648,Delhi,MH,2023-04-22,Facebook Ads
6649,Chennai,WB,2023-02-09,Google Ads
6650,Ahmedabad,KA,2023-06-16,Facebook Ads
6651,Chennai,KA,2023-09-05,Facebook Ads
6652,Kolkata,WB,2023-03-30,Google Ads
6653,Pune,DL,2023-09-07,Instagram
6654,Ahmedabad,TN,2023-12-20,Organic
6655,Delhi,DL,2023-12-26,Instagram
6656,Hyderabad,MH,2023-10-23,Facebook Ads
6657,Mumbai,KA,2023-02-18,Google Ads
6658,Bangalore,TS,2023-11-01,Google Ads
6659,Chennai,WB,2023-11-25,Google Ads
6660,Bangalore,MH,2023-06-03,Google Ads
6661,Ahmedabad,GJ,2023-01-20,Organic
6662,Hyderabad,GJ,2023-10-23,Referral
6663,Chennai,MH,2023-07-15,Facebook Ads
6664,Bangalore,KA,2023-02-10,Organic
6665,Pune,TN,2023-01-29,Instagram
6666,Hyderabad,KA,2023-06-21,Referral
6667,Mumbai,TN,2023-06-28,Referral
6668,Pune,TN,2023-08-11,Google Ads
6669,Hyderabad,WB,2023-08-02,Organic
6670,Kolkata,TN,2023-03-03,Instagram
6671,Chennai,DL,2023-04-27,Google Ads
6672,Delhi,GJ,2023-12-01,Google Ads
6673,Mumbai,MH,2023-11-05,Facebook Ads
6674,Ahmedabad,TS,2023-01-06,Referral
6675,Pune,KA,2023-11-21,Instagram
6676,Pune,TS,2023-11-20,Referral
6677,Bangalore,MH,2023-07-15,Organic
6678,Chennai,MH,2023-01-28,Facebook Ads
6679,Ahmedabad,MH,2023-06-06,Google Ads
6680,Delhi,KA,2023-09-26,Facebook Ads
6681,Hyderabad,GJ,2023-01-22,Google Ads
6682,Delhi,TS,2023-06-13,Facebook Ads
6683,Chennai,TS,2023-10-04,Google Ads
6684,Chennai,WB,2023-10-17,Referral
6685,Kolkata,WB,2023-03-18,Referral
6686,Kolkata,MH,2023-06-17,Referral
6687,Delhi,MH,2023-09-15,Referral
6688,Hyderabad,MH,2023-12-24,Facebook Ads
6689,Delhi,TN,2023-04-24,Google Ads
6690,Chennai,KA,2023-03-20,Referral
6691,Chennai,WB,2023-01-26,Facebook Ads
6692,Bangalore,KA,2023-12-11,Google Ads
6693,Kolkata,MH,2023-07-21,Facebook Ads
6694,Ahmedabad,WB,2023-08-17,Referral
6695,Ahmedabad,WB,2023-11-01,Organic
6696,Ahmedabad,TN,2023-10-22,Facebook Ads
6697,Bangalore,KA,2023-09-16,Referral
6698,Mumbai,GJ,2023-02-16,Instagram
6699,Ahmedabad,KA,2023-04-24,Google Ads
6700,Chennai,KA,2023-08-10,Referral
6701,Bangalore,TN,2023-05-29,Instagram
6702,Delhi,WB,2023-07-21,Facebook Ads
6703,Kolkata,MH,2023-03-17,Facebook Ads
6704,Kolkata,KA,2023-03-09,Instagram
6705,Hyderabad,TS,2023-06-22,Instagram
6706,Delhi,GJ,2023-02-12,Google Ads
6707,Hyderabad,GJ,2023-09-01,Facebook Ads
6708,Bangalore,TN,2023-10-20,Instagram
6709,Pune,DL,2023-01-26,Organic
6710,Ahmedabad,MH,2023-10-08,Organic
6711,Mumbai,TS,2023-07-24,Instagram
6712,Delhi,KA,2023-05-15,Google Ads
6713,Delhi,DL,2023-02-13,Facebook Ads
6714,Delhi,MH,2023-07-24,Organic
6715,Hyderabad,TN,2023-09-14,Instagram
6716,Bangalore,DL,2023-08-11,Instagram
6717,Delhi,WB,2023-12-24,Referral
6718,Pune,MH,2023-03-08,Instagram
6719,Delhi,DL,2023-03-11,Google Ads
6720,Kolkata,MH,2023-09-04,Organic
6721,Ahmedabad,GJ,2023-10-14,Referral
6722,Mumbai,TS,2023-04-12,Organic
6723,Ahmedabad,MH,2023-09-07,Organic
6724,Kolkata,TS,2023-07-22,Google Ads
6725,Kolkata,TS,2023-11-30,Instagram
6726,Mumbai,KA,2023-10-20,Google Ads
6727,Pune,TN,2023-04-11,Instagram
6728,Bangalore,DL,2023-10-15,Referral
6729,Kolkata,MH,2023-11-12,Google Ads
6730,Bangalore,GJ,2023-09-26,Google Ads
6731,Kolkata,WB,2023-05-07,Facebook Ads
6732,Chennai,TN,2023-05-05,Google Ads
6733,Mumbai,TN,2023-02-06,Facebook Ads
6734,Kolkata,MH,2023-05-17,Instagram
6735,Chennai,TN,2023-08-09,Instagram
6736,Ahmedabad,KA,2023-06-15,Instagram
6737,Hyderabad,TN,2023-12-17,Facebook Ads
6738,Chennai,GJ,2023-10-22,Instagram
6739,Delhi,GJ,2023-02-15,Organic
6740,Kolkata,KA,2023-02-27,Google Ads
6741,Chennai,DL,2023-12-10,Facebook Ads
6742,Bangalore,DL,2023-07-31,Instagram
6743,Hyderabad,TS,2023-08-05,Organic
6744,Pune,GJ,2023-07-07,Google Ads
6745,Kolkata,KA,2023-06-28,Google Ads
6746,Delhi,WB,2023-04-08,Instagram
6747,Pune,DL,2023-06-14,Organic
6748,Chennai,TN,2023-06-26,Facebook Ads
6749,Pune,MH,2023-11-01,Instagram
6750,Pune,MH,2023-12-02,Google Ads
6751,Hyderabad,MH,2023-01-13,Google Ads
6752,Ahmedabad,GJ,2023-06-06,Google Ads
6753,Pune,KA,2023-03-28,Instagram
6754,Pune,WB,2023-06-29,Referral
6755,Kolkata,TS,2023-11-12,Referral
6756,Ahmedabad,TN,2023-08-15,Referral
6757,Hyderabad,KA,2023-11-16,Organic
6758,Delhi,MH,2023-03-16,Instagram
6759,Chennai,MH,2023-08-14,Google Ads
6760,Hyderabad,KA,2023-01-23,Organic
6761,Hyderabad,TN,2023-04-30,Referral
6762,Mumbai,WB,2023-04-13,Facebook Ads
6763,Hyderabad,GJ,2023-12-17,Organic
6764,Ahmedabad,WB,2023-07-11,Organic
6765,Mumbai,DL,2023-03-21,Instagram
6766,Chennai,TN,2023-02-13,Organic
6767,Pune,MH,2023-02-27,Instagram
6768,Kolkata,DL,2023-01-28,Facebook Ads
6769,Kolkata,DL,2023-05-05,Google Ads
6770,Chennai,DL,2023-11-14,Google Ads
6771,Chennai,KA,2023-03-17,Referral
6772,Ahmedabad,MH,2023-05-28,Referral
6773,Bangalore,MH,2023-01-08,Facebook Ads
6774,Pune,WB,2023-06-25,Google Ads
6775,Chennai,GJ,2023-12-22,Referral
6776,Hyderabad,KA,2023-02-26,Organic
6777,Ahmedabad,MH,2023-06-06,Instagram
6778,Kolkata,WB,2023-08-19,Referral
6779,Delhi,GJ,2023-08-30,Facebook Ads
6780,Ahmedabad,MH,2023-01-12,Google Ads
6781,Kolkata,GJ,2023-06-19,Facebook Ads
6782,Mumbai,MH,2023-04-18,Instagram
6783,Ahmedabad,TN,2023-10-03,Instagram
6784,Kolkata,GJ,2023-04-19,Facebook Ads
6785,Bangalore,WB,2023-04-15,Referral
6786,Ahmedabad,WB,2023-10-07,Referral
6787,Ahmedabad,MH,2023-09-25,Google Ads
6788,Pune,WB,2023-05-13,Google Ads
6789,Chennai,TS,2023-10-08,Organic
6790,Pune,TN,2023-09-05,Organic
6791,Ahmedabad,KA,2023-11-15,Google Ads
6792,Chennai,GJ,2023-03-14,Organic
6793,Kolkata,KA,2023-12-22,Facebook Ads
6794,Delhi,MH,2023-12-24,Referral
6795,Delhi,KA,2023-12-09,Organic
6796,Ahmedabad,DL,2023-01-10,Organic
6797,Bangalore,WB,2023-07-12,Facebook Ads
6798,Mumbai,KA,2023-10-26,Instagram
6799,Kolkata,MH,2023-12-06,Google Ads
6800,Chennai,MH,2023-09-27,Facebook Ads
6801,Ahmedabad,DL,2023-01-23,Instagram
6802,Kolkata,MH,2023-05-11,Facebook Ads
6803,Ahmedabad,MH,2023-03-29,Referral
6804,Bangalore,TS,2023-01-31,Facebook Ads
6805,Hyderabad,MH,2023-05-26,Facebook Ads
6806,Hyderabad,WB,2023-04-13,Referral
6807,Bangalore,WB,2023-12-23,Google Ads
6808,Chennai,WB,2023-11-13,Instagram
6809,Pune,TN,2023-05-19,Organic
6810,Bangalore,KA,2023-01-28,Google Ads
6811,Ahmedabad,TS,2023-08-27,Facebook Ads
6812,Chennai,KA,2023-12-02,Organic
6813,Delhi,TS,2023-01-05,Referral
6814,Bangalore,KA,2023-02-04,Google Ads
6815,Chennai,DL,2023-07-18,Instagram
6816,Bangalore,GJ,2023-12-05,Google Ads
6817,Bangalore,MH,2023-05-19,Google Ads
6818,Pune,MH,2023-12-06,Organic
6819,Pune,MH,2023-12-04,Referral
6820,Ahmedabad,MH,2023-07-04,Referral
6821,Chennai,DL,2023-02-25,Google Ads
6822,Chennai,TS,2023-01-10,Referral
6823,Mumbai,MH,2023-05-30,Organic
6824,Bangalore,TN,2023-11-29,Organic
6825,Hyderabad,TS,2023-07-17,Instagram
6826,Bangalore,MH,2023-04-29,Referral
6827,Bangalore,TN,2023-07-14,Instagram
6828,Chennai,KA,2023-09-18,Facebook Ads
6829,Bangalore,TN,2023-12-30,Organic
6830,Kolkata,TS,2023-02-20,Google Ads
6831,Bangalore,DL,2023-06-11,Organic
6832,Kolkata,KA,2023-09-06,Facebook Ads
6833,Pune,TS,2023-11-02,Google Ads
6834,Hyderabad,KA,2023-09-30,Referral
6835,Ahmedabad,TN,2023-02-15,Referral
6836,Chennai,MH,2023-04-06,Organic
6837,Bangalore,TS,2023-04-12,Google Ads
6838,Kolkata,GJ,2023-09-14,Google Ads
6839,Kolkata,DL,2023-08-23,Instagram
6840,Pune,GJ,2023-10-15,Facebook Ads
6841,Kolkata,GJ,2023-12-31,Referral
6842,Ahmedabad,MH,2023-01-12,Organic
6843,Delhi,TN,2023-01-21,Google Ads
6844,Mumbai,TS,2023-05-07,Referral
6845,Ahmedabad,DL,2023-09-29,Organic
6846,Hyderabad,TS,2023-06-06,Referral
6847,Ahmedabad,TN,2023-06-20,Organic
6848,Pune,TS,2023-09-08,Referral
6849,Pune,KA,2023-07-21,Instagram
6850,Ahmedabad,TN,2023-03-22,Facebook Ads
6851,Bangalore,TS,2023-01-10,Referral
6852,Delhi,MH,2023-06-27,Facebook Ads
6853,Bangalore,MH,2023-12-17,Referral
6854,Bangalore,TS,2023-06-30,Google Ads
6855,Ahmedabad,KA,2023-07-01,Instagram
6856,Chennai,DL,2023-11-17,Instagram
6857,Chennai,MH,2023-06-04,Facebook Ads
6858,Chennai,DL,2023-05-01,Google Ads
6859,Delhi,GJ,2023-09-14,Organic
6860,Bangalore,MH,2023-05-22,Instagram
6861,Mumbai,DL,2023-02-01,Google Ads
6862,Hyderabad,MH,2023-11-17,Google Ads
6863,Chennai,KA,2023-05-12,Facebook Ads
6864,Chennai,GJ,2023-07-18,Google Ads
6865,Pune,TN,2023-01-16,Google Ads
6866,Bangalore,DL,2023-10-12,Organic
6867,Bangalore,MH,2023-05-24,Facebook Ads
6868,Delhi,KA,2023-04-26,Facebook Ads
6869,Delhi,TS,2023-03-19,Google Ads
6870,Chennai,MH,2023-06-24,Organic
6871,Bangalore,KA,2023-07-21,Referral
6872,Mumbai,KA,2023-12-03,Instagram
6873,Hyderabad,TN,2023-03-12,Facebook Ads
6874,Ahmedabad,KA,2023-02-14,Organic
6875,Bangalore,TN,2023-07-15,Organic
6876,Pune,MH,2023-09-24,Google Ads
6877,Ahmedabad,MH,2023-12-14,Instagram
6878,Bangalore,TS,2023-11-10,Facebook Ads
6879,Kolkata,TN,2023-11-17,Referral
6880,Delhi,TN,2023-12-18,Google Ads
6881,Pune,DL,2023-04-27,Facebook Ads
6882,Hyderabad,DL,2023-08-02,Facebook Ads
6883,Chennai,TS,2023-05-04,Organic
6884,Pune,MH,2023-10-21,Instagram
6885,Bangalore,WB,2023-03-20,Referral
6886,Chennai,DL,2023-08-07,Instagram
6887,Bangalore,KA,2023-06-09,Organic
6888,Chennai,MH,2023-11-06,Referral
6889,Hyderabad,WB,2023-06-18,Referral
6890,Delhi,GJ,2023-08-18,Google Ads
6891,Hyderabad,KA,2023-10-05,Referral
6892,Kolkata,MH,2023-03-09,Facebook Ads
6893,Mumbai,TN,2023-04-16,Instagram
6894,Delhi,MH,2023-12-01,Instagram
6895,Hyderabad,MH,2023-03-12,Google Ads
6896,Kolkata,TS,2023-10-25,Referral
6897,Mumbai,TN,2023-10-05,Organic
6898,Kolkata,TN,2023-12-17,Facebook Ads
6899,Bangalore,KA,2023-04-14,Google Ads
6900,Ahmedabad,MH,2023-03-12,Referral
6901,Bangalore,TN,2023-06-08,Organic
6902,Chennai,DL,2023-12-19,Referral
6903,Delhi,MH,2023-12-28,Google Ads
6904,Bangalore,DL,2023-09-26,Organic
6905,Pune,KA,2023-03-11,Organic
6906,Kolkata,WB,2023-08-09,Organic
6907,Delhi,GJ,2023-03-16,Organic
6908,Ahmedabad,KA,2023-12-02,Referral
6909,Pune,MH,2023-10-17,Organic
6910,Bangalore,TN,2023-03-22,Referral
6911,Chennai,MH,2023-06-12,Organic
6912,Hyderabad,MH,2023-02-04,Organic
6913,Chennai,TS,2023-10-13,Google Ads
6914,Pune,KA,2023-09-30,Referral
6915,Mumbai,MH,2023-03-02,Referral
6916,Bangalore,TS,2023-04-05,Instagram
6917,Pune,TN,2023-06-12,Google Ads
6918,Mumbai,WB,2023-03-16,Referral
6919,Mumbai,KA,2023-01-16,Google Ads
6920,Kolkata,WB,2023-06-13,Google Ads
6921,Delhi,MH,2023-07-31,Google Ads
6922,Kolkata,WB,2023-07-30,Facebook Ads
6923,Bangalore,WB,2023-06-05,Referral
6924,Mumbai,MH,2023-08-15,Google Ads
6925,Ahmedabad,MH,2023-11-23,Facebook Ads
6926,Pune,KA,2023-05-21,Facebook Ads
6927,Hyderabad,WB,2023-03-19,Organic
6928,Mumbai,TS,2023-04-07,Organic
6929,Pune,GJ,2023-02-24,Referral
6930,Ahmedabad,MH,2023-03-09,Organic
6931,Hyderabad,TN,2023-04-05,Referral
6932,Kolkata,WB,2023-01-14,Facebook Ads
6933,Kolkata,MH,2023-11-10,Facebook Ads
6934,Delhi,TS,2023-11-12,Referral
6935,Pune,MH,2023-05-17,Organic
6936,Mumbai,KA,2023-11-07,Organic
6937,Chennai,WB,2023-10-18,Referral
6938,Kolkata,MH,2023-11-10,Instagram
6939,Kolkata,MH,2023-04-29,Organic
6940,Delhi,MH,2023-11-02,Google Ads
6941,Hyderabad,TN,2023-04-29,Organic
6942,Delhi,TN,2023-04-29,Instagram
6943,Ahmedabad,WB,2023-12-18,Facebook Ads
6944,Mumbai,MH,2023-01-14,Facebook Ads
6945,Pune,GJ,2023-07-03,Facebook Ads
6946,Bangalore,MH,2023-02-10,Organic
