order_id,order_date,customer_id,product_id,quantity,selling_price,discount_amount,payment_type,shipping_cost,delivery_date
40910,2024-01-11,841,553,1,8416.13,0.0,COD,90,2024-01-14
40911,2024-03-22,618,718,2,4146.9,829.38,Prepaid,90,2024-03-26
40912,2024-08-15,4553,149,2,1408.0,70.4,Prepaid,91,2024-08-22
40913,2024-06-24,7821,75,3,3404.93,0.0,Prepaid,64,2024-06-30
40914,2024-08-05,7888,774,1,2759.5,275.95,Prepaid,136,2024-08-10
40915,2024-12-28,5243,804,3,3068.03,153.4,Prepaid,101,2024-12-31
40916,2024-04-15,7374,584,2,7936.03,0.0,COD,191,2024-04-21
40917,2024-12-01,6197,733,2,2759.1,551.82,COD,192,2024-12-03
40918,2024-06-07,1639,22,2,549.7,54.97,UPI,178,2024-06-11
40919,2024-07-23,569,802,3,841.6,42.08,Prepaid,180,2024-07-30
40920,2024-05-20,2762,469,2,6032.7,1206.54,UPI,178,2024-05-25
40921,2024-07-05,6752,737,1,5332.22,533.22,Prepaid,82,2024-07-07
40922,2024-01-17,695,501,1,4046.08,202.3,COD,101,2024-01-22
40923,2024-03-21,4916,558,2,994.21,0.0,COD,158,2024-03-23
40924,2024-01-09,2059,116,1,6741.33,1348.27,COD,40,2024-01-11
40925,2024-05-02,680,951,2,5424.86,542.49,COD,79,2024-05-05
40926,2024-03-22,4333,887,2,3413.03,341.3,UPI,74,2024-03-29
40927,2024-08-10,4393,461,3,7782.14,389.11,COD,180,2024-08-14
40928,2024-08-05,3506,595,3,3544.12,354.41,UPI,174,2024-08-12
40929,2024-08-22,3594,421,2,7035.52,0.0,COD,81,2024-08-25
40930,2024-06-25,3141,192,1,6134.18,1226.84,Prepaid,81,2024-06-30
40931,2024-05-30,3272,209,2,7238.28,1447.66,Prepaid,118,2024-06-05
40932,2024-11-08,7923,765,3,1288.55,64.43,Prepaid,158,2024-11-11
40933,2024-09-13,6321,626,1,7152.85,715.28,Prepaid,120,2024-09-18
40934,2024-12-09,1649,750,2,307.42,0.0,Prepaid,142,2024-12-16
40935,2024-07-14,1984,560,3,4864.26,0.0,COD,60,2024-07-19
40936,2024-04-15,6256,200,3,7256.62,1451.32,UPI,66,2024-04-22
40937,2024-03-18,285,258,3,5796.24,579.62,COD,139,2024-03-22
40938,2024-10-18,2313,638,3,4614.15,461.42,Prepaid,84,2024-10-22
40939,2024-09-24,6096,820,1,3647.12,0.0,COD,175,2024-09-26
40940,2024-02-18,3330,504,1,2204.39,0.0,Prepaid,90,2024-02-21
40941,2024-09-16,6874,65,3,1063.22,0.0,UPI,41,2024-09-20
40942,2024-06-30,1562,642,3,6600.79,660.08,Prepaid,112,2024-07-07
40943,2024-02-13,7242,417,3,5444.49,0.0,Prepaid,125,2024-02-15
40944,2024-10-25,7362,304,3,643.55,64.35,COD,123,2024-10-30
40945,2024-10-23,5405,488,1,3511.78,0.0,Prepaid,86,2024-10-27
40946,2024-11-01,14,909,2,2663.23,0.0,COD,171,2024-11-04
40947,2024-12-18,4302,769,3,961.24,48.06,COD,183,2024-12-21
40948,2024-08-29,7754,626,2,7944.67,397.23,Prepaid,55,2024-09-05
40949,2024-01-18,551,717,2,7715.79,771.58,Prepaid,128,2024-01-20
40950,2024-06-04,3117,350,3,3909.8,0.0,COD,41,2024-06-06
40951,2024-02-27,7603,187,3,2514.56,125.73,Prepaid,182,2024-03-03
40952,2024-09-20,3848,48,2,2496.44,249.64,UPI,111,2024-09-26
40953,2024-01-30,6423,188,1,4994.25,499.42,UPI,165,2024-02-02
40954,2024-11-17,5780,99,3,4684.26,0.0,Prepaid,100,2024-11-20
40955,2024-03-24,3903,631,3,306.57,30.66,UPI,51,2024-03-29
40956,2024-12-23,6732,100,2,3120.3,624.06,UPI,193,2024-12-29
40957,2024-04-26,7291,219,2,4721.7,236.09,Prepaid,172,2024-04-30
40958,2024-11-14,1061,342,2,5183.83,0.0,Prepaid,113,2024-11-19
40959,2024-05-16,6548,887,3,3634.8,363.48,UPI,120,2024-05-22
40960,2024-07-18,3782,190,3,3379.31,675.86,COD,78,2024-07-20
40961,2024-10-02,6394,802,3,866.31,0.0,COD,198,2024-10-08
40962,2024-04-28,731,304,3,666.94,133.39,COD,172,2024-05-01
40963,2024-06-05,7939,881,1,5327.42,266.37,COD,117,2024-06-10
40964,2024-12-19,6414,107,1,4263.3,852.66,UPI,55,2024-12-26
40965,2024-07-17,2296,239,2,5488.86,274.44,Prepaid,97,2024-07-21
40966,2024-03-21,2735,46,1,5339.63,533.96,Prepaid,83,2024-03-25
40967,2024-01-15,4163,805,3,5739.74,1147.95,COD,59,2024-01-20
40968,2024-09-21,6013,288,3,5075.47,507.55,UPI,72,2024-09-28
40969,2024-03-30,1948,472,1,3232.51,161.63,Prepaid,140,2024-04-01
40970,2024-03-13,6340,368,3,5639.87,1127.97,UPI,149,2024-03-20
40971,2024-05-15,5181,31,1,2236.99,223.7,COD,143,2024-05-19
40972,2024-04-11,5114,971,2,6769.01,1353.8,Prepaid,148,2024-04-14
40973,2024-07-29,6835,684,2,5904.82,295.24,COD,78,2024-08-02
40974,2024-10-19,3538,727,1,3933.63,393.36,COD,109,2024-10-23
40975,2024-11-16,5919,393,3,4965.27,248.26,COD,189,2024-11-22
40976,2024-06-05,7983,674,3,1807.71,361.54,UPI,119,2024-06-12
40977,2024-12-09,3669,513,3,3761.65,0.0,UPI,156,2024-12-13
40978,2024-12-13,6730,584,3,6378.03,0.0,Prepaid,167,2024-12-19
40979,2024-09-08,1745,983,3,4029.08,0.0,UPI,198,2024-09-14
40980,2024-03-17,2041,122,3,7338.88,0.0,COD,49,2024-03-22
40981,2024-09-08,1286,474,1,1024.76,51.24,Prepaid,144,2024-09-12
40982,2024-05-10,7086,795,2,4452.35,445.23,Prepaid,196,2024-05-15
40983,2024-10-29,5844,990,3,3158.43,315.84,Prepaid,117,2024-11-04
40984,2024-03-25,4952,354,3,7601.42,760.14,Prepaid,169,2024-03-31
40985,2024-03-25,5319,930,3,1059.6,0.0,UPI,41,2024-03-29
40986,2024-02-14,2024,972,3,2635.2,131.76,UPI,120,2024-02-20
40987,2024-04-28,1133,679,1,835.6,0.0,Prepaid,154,2024-05-04
40988,2024-06-05,7768,167,3,5666.14,1133.23,Prepaid,133,2024-06-07
40989,2024-01-03,7591,839,3,7133.16,356.66,COD,47,2024-01-07
40990,2024-07-20,590,575,1,916.78,45.84,COD,63,2024-07-27
40991,2024-09-21,3301,690,3,1293.6,129.36,COD,104,2024-09-28
40992,2024-12-16,5033,204,3,1770.24,88.51,Prepaid,88,2024-12-20
40993,2024-11-26,2365,305,1,1312.5,131.25,Prepaid,72,2024-11-28
40994,2024-07-25,165,464,1,6261.32,626.13,UPI,154,2024-07-31
40995,2024-07-02,3246,131,3,6094.1,609.41,UPI,121,2024-07-06
40996,2024-10-28,6661,346,1,1562.92,78.15,COD,99,2024-10-30
40997,2024-03-17,7467,239,1,6078.77,0.0,COD,142,2024-03-23
40998,2024-08-17,2067,111,3,3977.14,0.0,COD,182,2024-08-21
40999,2024-07-08,222,312,1,2048.32,0.0,Prepaid,187,2024-07-11
41000,2024-07-06,5910,482,2,4346.35,434.64,Prepaid,156,2024-07-12
41001,2024-12-25,3332,865,1,1359.7,0.0,COD,126,2024-12-30
41002,2024-11-12,2938,225,2,5409.24,270.46,Prepaid,134,2024-11-16
41003,2024-12-07,4292,902,1,809.7,0.0,COD,74,2024-12-10
41004,2024-03-26,3133,782,3,3693.49,738.7,Prepaid,79,2024-03-29
41005,2024-02-12,7426,255,1,3116.79,0.0,Prepaid,132,2024-02-18
41006,2024-08-07,6036,742,2,1546.5,77.32,COD,145,2024-08-11
41007,2024-10-25,777,582,1,5266.96,0.0,Prepaid,100,2024-10-27
41008,2024-04-12,2266,197,2,508.43,101.69,COD,178,2024-04-16
41009,2024-04-23,5150,787,2,6295.42,629.54,COD,54,2024-04-29
41010,2024-09-24,5532,546,3,7674.48,767.45,COD,150,2024-09-29
41011,2024-02-06,1280,123,1,817.24,40.86,UPI,119,2024-02-13
41012,2024-06-22,4591,98,3,6314.61,0.0,UPI,54,2024-06-29
41013,2024-01-25,1519,528,1,4104.97,0.0,COD,104,2024-01-28
41014,2024-06-12,7084,763,3,1029.55,205.91,UPI,136,2024-06-19
41015,2024-07-19,1387,554,1,8153.31,407.67,UPI,166,2024-07-23
41016,2024-02-12,4912,439,3,1735.73,347.15,COD,118,2024-02-14
41017,2024-08-14,2214,51,3,2200.56,0.0,Prepaid,136,2024-08-16
41018,2024-08-31,3571,681,3,633.05,63.3,Prepaid,81,2024-09-03
41019,2024-01-25,2456,276,3,1645.14,329.03,Prepaid,184,2024-01-27
41020,2024-06-01,478,703,1,1583.02,316.6,COD,169,2024-06-03
41021,2024-06-01,1206,18,2,5218.44,0.0,Prepaid,141,2024-06-05
41022,2024-05-16,890,309,3,4308.12,430.81,COD,129,2024-05-21
41023,2024-05-27,1200,123,2,898.07,89.81,Prepaid,161,2024-05-30
41024,2024-12-20,5549,152,2,7472.55,1494.51,Prepaid,145,2024-12-26
41025,2024-08-01,2582,779,2,7148.13,0.0,UPI,137,2024-08-03
41026,2024-07-11,1270,58,2,4333.33,216.67,Prepaid,185,2024-07-15
41027,2024-08-04,577,45,2,3203.7,160.19,COD,176,2024-08-08
41028,2024-07-21,449,898,2,994.86,49.74,Prepaid,100,2024-07-27
41029,2024-05-11,3309,319,3,457.81,45.78,UPI,116,2024-05-15
41030,2024-06-01,2018,680,1,567.95,113.59,UPI,86,2024-06-06
41031,2024-01-14,7199,515,3,3442.88,172.14,Prepaid,153,2024-01-20
41032,2024-01-14,3594,410,3,4258.79,0.0,UPI,152,2024-01-16
41033,2024-03-23,2504,75,3,3003.2,150.16,Prepaid,109,2024-03-26
41034,2024-08-25,7371,979,2,5777.54,577.75,COD,72,2024-08-28
41035,2024-07-20,7317,930,2,1266.52,63.33,UPI,70,2024-07-23
41036,2024-07-17,7961,715,2,6789.71,339.49,UPI,70,2024-07-23
41037,2024-12-19,84,697,2,3319.13,165.96,COD,48,2024-12-26
41038,2024-07-01,6352,95,2,6387.49,638.75,Prepaid,148,2024-07-04
41039,2024-04-21,588,839,1,6417.39,0.0,Prepaid,171,2024-04-28
41040,2024-04-21,5053,3,3,5059.33,252.97,COD,47,2024-04-28
41041,2024-12-26,3938,870,3,6680.73,1336.15,COD,59,2024-12-28
41042,2024-09-27,1719,300,3,2851.52,142.58,Prepaid,129,2024-10-02
41043,2024-08-24,2326,809,2,5269.46,1053.89,COD,137,2024-08-29
41044,2024-09-01,3083,269,3,1668.25,83.41,Prepaid,101,2024-09-03
41045,2024-07-13,6499,578,2,6075.19,0.0,COD,122,2024-07-20
41046,2024-11-04,6408,752,3,5479.83,273.99,COD,44,2024-11-11
41047,2024-04-24,4039,266,1,1548.33,154.83,COD,89,2024-04-27
41048,2024-08-29,5963,648,1,5917.3,1183.46,UPI,113,2024-09-02
41049,2024-09-03,7463,567,1,2849.37,0.0,COD,162,2024-09-07
41050,2024-04-04,2500,874,1,6424.16,0.0,Prepaid,125,2024-04-11
41051,2024-03-31,7329,962,1,5117.47,0.0,Prepaid,194,2024-04-02
41052,2024-05-11,1384,156,3,6475.88,323.79,COD,102,2024-05-18
41053,2024-09-04,4178,281,3,2946.54,294.65,UPI,146,2024-09-10
41054,2024-06-08,6412,386,1,7955.48,1591.1,COD,104,2024-06-10
41055,2024-12-20,591,758,3,7373.92,368.7,COD,175,2024-12-25
41056,2024-03-31,6935,688,2,3984.54,0.0,Prepaid,86,2024-04-03
41057,2024-10-02,5465,905,2,5758.77,1151.75,Prepaid,59,2024-10-08
41058,2024-09-08,5247,27,2,4359.88,217.99,COD,185,2024-09-11
41059,2024-07-30,6311,731,3,3614.1,180.71,COD,110,2024-08-05
41060,2024-02-24,1095,513,2,4741.31,237.07,Prepaid,98,2024-02-28
41061,2024-09-15,1185,241,3,4901.11,0.0,Prepaid,171,2024-09-22
41062,2024-08-06,7989,945,1,4092.71,818.54,COD,93,2024-08-12
41063,2024-02-24,1307,464,1,5320.94,266.05,Prepaid,166,2024-02-27
41064,2024-05-23,6837,805,2,4288.88,428.89,COD,105,2024-05-29
41065,2024-12-31,4778,655,3,7423.71,371.19,COD,177,2025-01-05
41066,2024-11-09,7100,925,1,2694.16,0.0,COD,178,2024-11-16
41067,2024-10-10,3782,123,3,1035.99,207.2,COD,56,2024-10-12
41068,2024-08-17,4992,60,1,5272.62,1054.52,UPI,57,2024-08-20
41069,2024-10-17,4918,330,2,1491.03,74.55,COD,135,2024-10-23
41070,2024-05-26,5397,80,1,5126.46,0.0,Prepaid,127,2024-06-02
41071,2024-09-15,601,637,3,1969.17,393.83,COD,43,2024-09-19
41072,2024-10-25,2553,923,1,6493.5,649.35,Prepaid,84,2024-10-29
41073,2024-12-20,6997,230,2,2517.03,125.85,COD,89,2024-12-22
41074,2024-01-20,3335,631,2,329.04,32.9,UPI,53,2024-01-23
41075,2024-12-27,4518,914,2,1933.38,0.0,COD,190,2025-01-02
41076,2024-03-03,1455,758,2,7100.38,355.02,Prepaid,181,2024-03-05
41077,2024-08-22,2843,874,3,8380.99,838.1,Prepaid,58,2024-08-25
41078,2024-07-24,7896,417,3,4775.83,477.58,COD,194,2024-07-26
41079,2024-02-16,5926,810,3,3722.05,186.1,UPI,56,2024-02-22
41080,2024-01-06,2411,614,3,5041.04,504.1,COD,52,2024-01-09
41081,2024-01-19,4580,351,3,5596.05,1119.21,UPI,101,2024-01-22
41082,2024-08-05,3869,3,1,5767.3,0.0,COD,131,2024-08-10
41083,2024-04-06,1174,510,3,2660.62,266.06,Prepaid,185,2024-04-13
41084,2024-06-14,6482,874,2,7268.59,1453.72,COD,168,2024-06-18
41085,2024-09-23,7675,472,3,2550.03,510.01,COD,197,2024-09-30
41086,2024-07-20,4124,166,3,6444.0,322.2,UPI,191,2024-07-24
41087,2024-05-16,4266,976,1,5374.81,537.48,Prepaid,88,2024-05-21
41088,2024-02-06,248,931,2,971.12,0.0,Prepaid,125,2024-02-12
41089,2024-07-12,6970,713,3,7530.58,0.0,COD,123,2024-07-18
41090,2024-03-22,2261,431,2,2000.01,200.0,Prepaid,65,2024-03-27
41091,2024-08-23,609,833,1,3596.01,0.0,COD,116,2024-08-26
41092,2024-07-17,2847,472,1,2525.09,505.02,COD,186,2024-07-24
41093,2024-07-19,5044,720,3,5169.21,258.46,UPI,177,2024-07-24
41094,2024-04-09,5153,658,3,1266.67,253.33,Prepaid,138,2024-04-13
41095,2024-12-23,6429,703,3,1376.12,137.61,Prepaid,89,2024-12-26
41096,2024-10-01,6056,424,2,4365.65,873.13,Prepaid,106,2024-10-08
41097,2024-08-02,7312,323,1,5300.86,530.09,Prepaid,61,2024-08-07
41098,2024-06-11,570,374,2,6084.17,0.0,COD,47,2024-06-18
41099,2024-04-03,210,615,2,6751.74,675.17,Prepaid,111,2024-04-07
41100,2024-06-21,2154,961,2,1433.79,286.76,Prepaid,101,2024-06-24
41101,2024-02-26,2907,320,3,6472.4,0.0,Prepaid,178,2024-02-29
41102,2024-03-06,4116,334,1,6745.72,0.0,COD,128,2024-03-12
41103,2024-01-14,5974,524,1,7679.45,767.94,COD,111,2024-01-20
41104,2024-09-04,4106,221,3,3748.86,374.89,COD,49,2024-09-08
41105,2024-08-03,7213,402,1,2524.33,126.22,Prepaid,175,2024-08-05
41106,2024-06-02,3806,683,1,2891.72,144.59,Prepaid,180,2024-06-07
41107,2024-09-04,64,557,2,3068.01,613.6,COD,97,2024-09-06
41108,2024-02-28,3444,211,2,4009.86,200.49,UPI,147,2024-03-04
41109,2024-10-24,3075,545,2,7027.45,1405.49,UPI,183,2024-10-26
41110,2024-03-11,7532,301,3,2418.21,483.64,Prepaid,40,2024-03-15
41111,2024-01-09,7250,596,3,6287.16,314.36,COD,155,2024-01-13
41112,2024-03-18,5435,636,3,4609.37,921.87,Prepaid,122,2024-03-23
41113,2024-05-02,1582,332,2,4424.66,0.0,UPI,117,2024-05-07
41114,2024-07-13,1029,619,1,3494.11,174.71,Prepaid,87,2024-07-16
41115,2024-09-08,249,927,2,7466.06,373.3,UPI,104,2024-09-11
41116,2024-07-23,3041,268,1,2737.29,0.0,Prepaid,160,2024-07-26
41117,2024-05-04,5519,193,2,2387.71,119.39,Prepaid,123,2024-05-10
41118,2024-10-13,592,138,2,4522.98,0.0,COD,157,2024-10-15
41119,2024-04-16,6656,235,1,1174.98,117.5,COD,50,2024-04-22
41120,2024-08-29,4425,969,1,7078.95,353.95,COD,109,2024-09-02
41121,2024-10-30,2712,774,2,2357.42,117.87,COD,146,2024-11-03
41122,2024-07-17,5649,73,1,4292.57,429.26,UPI,191,2024-07-22
41123,2024-03-11,7678,573,2,5317.62,531.76,UPI,93,2024-03-15
41124,2024-04-13,2686,158,3,1197.85,119.78,Prepaid,71,2024-04-20
41125,2024-05-30,7068,590,1,3243.12,162.16,COD,121,2024-06-06
41126,2024-04-25,2994,489,2,2719.18,543.84,Prepaid,184,2024-04-29
41127,2024-11-28,7628,398,3,6057.87,0.0,Prepaid,142,2024-12-02
41128,2024-02-04,1333,872,3,5928.68,1185.74,COD,147,2024-02-11
41129,2024-10-28,157,492,2,4761.34,952.27,Prepaid,76,2024-11-01
41130,2024-06-08,2945,239,3,4713.63,942.73,Prepaid,130,2024-06-13
41131,2024-10-06,6552,333,2,327.37,65.47,Prepaid,108,2024-10-09
41132,2024-10-16,6655,594,1,7585.26,758.53,COD,118,2024-10-21
41133,2024-07-31,1795,942,3,1052.99,52.65,Prepaid,50,2024-08-04
41134,2024-12-28,4517,493,1,2020.77,202.08,COD,92,2025-01-02
41135,2024-06-30,6873,776,2,5899.41,294.97,COD,46,2024-07-02
41136,2024-11-04,7604,497,1,6813.48,0.0,Prepaid,170,2024-11-06
41137,2024-07-05,1131,757,1,3593.45,179.67,UPI,50,2024-07-08
41138,2024-05-28,6693,287,3,785.89,157.18,UPI,99,2024-06-01
41139,2024-01-25,2782,587,2,580.38,58.04,UPI,89,2024-01-29
41140,2024-01-21,469,444,2,3503.41,175.17,Prepaid,63,2024-01-26
41141,2024-05-22,6781,845,2,2571.2,128.56,Prepaid,198,2024-05-24
41142,2024-06-10,6463,758,2,8786.02,878.6,Prepaid,68,2024-06-17
41143,2024-02-14,6117,837,1,5113.69,255.68,COD,78,2024-02-21
41144,2024-01-12,6003,672,2,2651.45,132.57,COD,91,2024-01-15
41145,2024-07-23,5265,705,2,3822.3,764.46,Prepaid,62,2024-07-28
41146,2024-07-14,6260,108,2,4044.04,0.0,UPI,138,2024-07-20
41147,2024-07-27,104,408,2,5084.41,0.0,Prepaid,76,2024-07-30
41148,2024-07-10,4557,727,3,3838.77,0.0,Prepaid,186,2024-07-15
41149,2024-09-19,363,866,1,6884.64,1376.93,COD,121,2024-09-26
41150,2024-10-23,2587,154,2,5568.69,0.0,COD,167,2024-10-30
41151,2024-10-18,1282,112,1,730.85,146.17,COD,65,2024-10-22
41152,2024-11-24,2139,127,1,411.39,41.14,Prepaid,56,2024-11-26
41153,2024-04-18,4745,314,1,5644.93,1128.99,COD,55,2024-04-23
41154,2024-11-23,7853,118,3,1661.63,166.16,COD,135,2024-11-25
41155,2024-11-30,4128,745,2,702.31,35.12,COD,56,2024-12-05
41156,2024-02-13,2760,982,3,1783.72,0.0,Prepaid,167,2024-02-19
41157,2024-09-26,5129,679,2,800.41,80.04,UPI,72,2024-10-02
41158,2024-09-18,2017,78,1,5575.26,1115.05,Prepaid,181,2024-09-23
41159,2024-03-24,1272,118,2,1383.36,138.34,Prepaid,102,2024-03-27
41160,2024-07-10,6772,167,1,4154.0,0.0,UPI,162,2024-07-17
41161,2024-09-07,460,797,3,985.6,0.0,Prepaid,162,2024-09-13
41162,2024-03-27,908,566,3,6009.32,1201.86,COD,137,2024-03-29
41163,2024-02-24,3373,501,2,3752.26,187.61,COD,155,2024-02-29
41164,2024-10-04,6136,112,2,703.45,140.69,UPI,44,2024-10-07
41165,2024-07-18,3297,345,2,668.08,0.0,Prepaid,65,2024-07-21
41166,2024-12-06,6703,855,1,985.99,49.3,COD,184,2024-12-13
41167,2024-01-23,1317,57,3,2831.03,566.21,COD,47,2024-01-30
41168,2024-10-02,4992,535,2,3718.62,0.0,Prepaid,72,2024-10-05
41169,2024-12-07,7704,965,2,6047.98,302.4,Prepaid,191,2024-12-12
41170,2024-12-24,1491,726,2,8635.47,431.77,UPI,92,2024-12-29
41171,2024-09-25,7198,523,1,2708.91,270.89,UPI,146,2024-10-02
41172,2024-02-17,2108,147,3,3640.5,728.1,Prepaid,193,2024-02-22
41173,2024-11-10,4145,953,2,5438.56,271.93,Prepaid,157,2024-11-17
41174,2024-11-06,3227,51,2,2442.15,244.21,COD,137,2024-11-13
41175,2024-06-28,7280,78,1,6346.39,0.0,COD,45,2024-07-04
41176,2024-08-10,7048,840,3,1601.74,0.0,COD,192,2024-08-13
41177,2024-12-02,4829,754,3,4875.95,487.59,COD,89,2024-12-06
41178,2024-12-04,6985,848,3,3800.17,0.0,UPI,117,2024-12-08
41179,2024-02-18,6772,184,2,1687.23,168.72,COD,168,2024-02-21
41180,2024-12-31,3951,316,1,6991.87,699.19,Prepaid,144,2025-01-04
41181,2024-10-09,905,359,3,5216.36,0.0,UPI,199,2024-10-12
41182,2024-07-06,2115,67,3,4803.54,0.0,Prepaid,109,2024-07-08
41183,2024-12-11,6145,456,2,1506.15,301.23,COD,88,2024-12-14
41184,2024-10-09,5724,682,2,6929.4,692.94,COD,190,2024-10-12
41185,2024-04-06,7916,319,1,483.46,48.35,Prepaid,121,2024-04-08
41186,2024-07-15,6580,737,2,5660.16,1132.03,Prepaid,41,2024-07-19
41187,2024-02-14,6066,86,3,5975.07,597.51,Prepaid,178,2024-02-19
41188,2024-02-05,2589,915,3,3907.32,390.73,UPI,93,2024-02-10
41189,2024-05-03,4569,248,3,4692.85,469.28,Prepaid,60,2024-05-10
41190,2024-04-22,1824,497,2,6095.02,0.0,Prepaid,122,2024-04-27
41191,2024-07-12,3184,561,3,3066.75,306.67,UPI,78,2024-07-16
41192,2024-11-23,6951,850,3,6119.47,305.97,COD,94,2024-11-27
41193,2024-06-05,2334,938,3,681.49,0.0,COD,59,2024-06-12
41194,2024-10-29,1612,961,1,1319.13,65.96,Prepaid,180,2024-10-31
41195,2024-05-24,3821,394,2,1789.6,0.0,UPI,186,2024-05-30
41196,2024-12-24,2310,841,1,2421.38,0.0,Prepaid,72,2024-12-26
41197,2024-04-27,430,722,1,4598.32,459.83,Prepaid,141,2024-05-02
41198,2024-04-29,2413,348,2,1303.53,0.0,COD,99,2024-05-02
41199,2024-11-25,1161,657,1,6527.77,652.78,Prepaid,128,2024-11-30
41200,2024-08-08,7722,391,2,330.0,33.0,Prepaid,84,2024-08-11
41201,2024-08-26,4484,486,2,3270.51,654.1,Prepaid,90,2024-08-31
41202,2024-05-17,6655,249,1,1000.47,0.0,COD,110,2024-05-19
41203,2024-06-23,6565,491,3,2430.18,0.0,Prepaid,73,2024-06-30
41204,2024-07-21,3558,705,3,4425.64,0.0,COD,194,2024-07-23
41205,2024-02-03,893,971,2,8687.25,0.0,Prepaid,166,2024-02-05
41206,2024-06-17,7647,380,2,2014.19,100.71,COD,82,2024-06-19
41207,2024-06-28,3269,850,3,6405.98,320.3,UPI,128,2024-06-30
41208,2024-10-14,5286,808,1,2247.05,0.0,UPI,97,2024-10-21
41209,2024-02-09,7324,668,2,6133.51,0.0,Prepaid,102,2024-02-11
41210,2024-07-28,7537,555,2,5466.4,546.64,COD,140,2024-08-02
41211,2024-01-02,4885,146,3,2387.42,238.74,Prepaid,182,2024-01-05
41212,2024-07-15,2518,264,2,8740.62,437.03,UPI,177,2024-07-20
41213,2024-12-09,472,702,1,291.95,58.39,Prepaid,112,2024-12-15
41214,2024-07-08,3595,314,3,5828.88,0.0,Prepaid,187,2024-07-11
41215,2024-09-18,4042,833,1,3303.39,0.0,COD,106,2024-09-23
41216,2024-08-07,3421,70,1,3730.0,186.5,COD,111,2024-08-09
41217,2024-01-15,6246,571,3,2433.93,486.79,Prepaid,148,2024-01-20
41218,2024-02-08,3859,18,2,4848.7,0.0,UPI,167,2024-02-11
41219,2024-10-05,1291,366,2,4859.81,0.0,COD,49,2024-10-08
41220,2024-12-12,7784,763,3,1334.86,0.0,COD,59,2024-12-17
41221,2024-11-14,3121,7,3,2055.96,0.0,Prepaid,176,2024-11-19
41222,2024-02-19,7094,482,3,5047.03,1009.41,UPI,90,2024-02-21
41223,2024-05-25,6136,464,2,6134.13,613.41,UPI,132,2024-05-29
41224,2024-11-17,3860,65,1,935.41,187.08,UPI,106,2024-11-22
41225,2024-04-26,140,215,1,1970.53,394.11,UPI,170,2024-05-01
41226,2024-08-19,2396,488,1,4009.93,0.0,Prepaid,106,2024-08-23
41227,2024-10-04,5894,666,3,5326.91,1065.38,UPI,107,2024-10-06
41228,2024-01-15,1225,663,2,4497.55,224.88,COD,148,2024-01-20
41229,2024-08-21,4904,799,3,5351.38,1070.28,UPI,127,2024-08-26
41230,2024-09-11,5986,359,2,5896.56,589.66,UPI,184,2024-09-18
41231,2024-12-30,5734,397,3,7567.49,756.75,COD,198,2025-01-04
41232,2024-03-09,7741,891,2,1210.53,242.11,UPI,197,2024-03-14
41233,2024-09-11,1658,877,1,847.18,84.72,Prepaid,108,2024-09-18
41234,2024-01-07,917,823,2,5257.1,262.86,COD,47,2024-01-14
41235,2024-10-27,7354,797,1,781.25,156.25,UPI,120,2024-11-03
41236,2024-11-10,3501,228,1,3327.53,332.75,UPI,198,2024-11-12
41237,2024-11-15,6472,378,1,6669.61,0.0,COD,57,2024-11-22
41238,2024-10-26,2497,723,3,3448.67,689.73,COD,142,2024-10-29
41239,2024-07-21,6881,660,1,6352.59,317.63,COD,111,2024-07-26
41240,2024-07-09,6514,715,2,5897.25,589.73,UPI,163,2024-07-14
41241,2024-03-19,866,832,1,3188.12,318.81,Prepaid,194,2024-03-25
41242,2024-08-31,2394,224,3,1043.47,208.69,Prepaid,182,2024-09-03
41243,2024-07-09,5345,817,3,8184.83,0.0,UPI,85,2024-07-16
41244,2024-07-19,2575,890,1,4596.05,229.8,COD,120,2024-07-21
41245,2024-10-11,4768,970,1,688.77,34.44,Prepaid,66,2024-10-14
41246,2024-12-20,4474,481,1,4805.15,480.51,COD,91,2024-12-26
41247,2024-10-01,2183,566,1,6080.3,608.03,COD,115,2024-10-04
41248,2024-04-10,6579,49,2,4512.03,225.6,Prepaid,193,2024-04-13
41249,2024-10-10,3472,38,2,7273.74,363.69,COD,143,2024-10-15
41250,2024-10-14,2424,498,3,4304.47,0.0,Prepaid,121,2024-10-20
41251,2024-06-04,6903,780,2,6625.85,0.0,COD,44,2024-06-06
41252,2024-04-25,5642,16,2,740.03,74.0,Prepaid,41,2024-05-02
41253,2024-10-12,185,729,2,1647.15,164.71,UPI,126,2024-10-19
41254,2024-12-07,3210,631,1,265.74,26.57,COD,46,2024-12-14
41255,2024-09-24,2242,890,2,3508.21,350.82,COD,52,2024-09-26
41256,2024-02-24,6761,658,1,1152.46,115.25,Prepaid,73,2024-02-28
41257,2024-06-04,3063,705,2,3307.21,330.72,COD,179,2024-06-06
41258,2024-08-26,7298,438,1,1496.76,74.84,COD,72,2024-08-30
41259,2024-10-21,2898,939,3,1447.98,144.8,COD,134,2024-10-28
41260,2024-06-26,7761,403,3,3956.66,197.83,UPI,154,2024-06-28
41261,2024-08-20,1614,220,2,7197.45,0.0,Prepaid,152,2024-08-22
41262,2024-10-10,7084,642,3,6787.39,1357.48,COD,86,2024-10-17
41263,2024-02-03,2805,544,3,1445.75,289.15,COD,60,2024-02-08
41264,2024-11-20,3475,32,1,4555.52,455.55,UPI,124,2024-11-22
